,Unnamed: 0,id,comment_text,target
7064,7064,489799,"My wife LIVED in Alaska for more than 180 days.  She died here.  I filed for a PFD in her name, correctly notifying the state that she had dies.  The next year she didn't, and I didn't.

Actually when you get right down to it, I shouldn't have had to notify them about her death.  They produce the Death Certificate after all.",0.0
7065,7065,428210,But DAN ARMSTRONG has this . . . http://www.mudcitypress.com/parkblockshistory.html,0.0
7066,7066,5420244,"Well, if it just so happens that the most important ones are blue, what does that say?",0.0
7067,7067,258058,"Amazing--Trump quote and it was censored?  Sorry, but if they say it--they own it.",0.0
7068,7068,1014593,That someone was on meth too.  Weed is totally harmless and even beneficial when used by adults medicinally and recreationally.  If something should be illegal it should be alcohol which actually hurts and kills many people.,0.0
7069,7069,5661263,"It is improper for the Attorney General to be spending time with the President ""working things out."" While Sessions is unfit for office, he is not unfit for any reason the Grifter complains about. 

The DOJ not only must be non-political and impartial in the pursuit of justice, it must avoid even the appearance of such. That's not just a general principle; it's codified into law.",0.1666666666666666
7070,7070,563756,Comey couldn't look at himself in the mirror after what he allowed through the first go around.,0.0
7071,7071,6167512,"Peering, you are absolutely misremembering the times: we had hot the debt wall in 1996 and the WSJ was calling or currency a Canadian Peso. 

Yes, we recovered from it, but that was only done by Saint Paul slashing funding to provinces by 25%. Should we try that plan again?

C.",0.0
7072,7072,6144728,Yep.  Everyone is entitled to their own opinion.,0.0
7073,7073,5508010,"I get so tired of people who want state funding for private religious schools screaming "" that's bigotry against Roman Catholics!"" Vincent Carroll used to play that card all the time.
Ms. Raleigh, please show how, in 2017, the Colorado Constitution's restriction on using public money for sectarian purposes is being used to disparately impact Roman Catholics.",0.0
7074,7074,699229,A person is a child if they weren't alive in 1974?  You have an odd definition for a child.,0.0
7075,7075,948521,"Canadians are like a candle getting burned from both ends. Our government let's in foreign millionaires who are buying up all our real estate, driving prices into the stratosphere and ensuring that most Canadian born will be priced out of large Canadian cities. Then the government let's in hundreds of thousands of poor and dysfunctional immigrants that live off welfare because they wan't to pray 5 times a day. This country has become a corrupt cesspool.",0.3
7076,7076,861020,"Schools Our Keiki Deserve is union propaganda. Teachers (not all, just a few bad apples) are hiding behind students saying they have their best interest at heart to get more money. I don't know many jobs that start at $46k for 10 months of work, a pension, etc.",0.0
7077,7077,5795243,"You may be right, but the people I know are sincere about their opposition  but in the thrall to authoritarianism of pastors, priests and at least one far right bishop in Illinois who called Obama Hitler. If those issues were removed, it could be their sexism and racism would be revealed.",0.0
7078,7078,5729943,"You do realize that this was an opinion piece, right?",0.0
7079,7079,5027843,And this comes as a surprise to exactly... who? Sleazy tactics from a sleazy candidate.,0.0
7080,7080,5028867,"Good for the police, bet the guy has a record too.",0.0
7081,7081,971897,"Have you failed to notice that this pope has not silenced his critics, unlike his two predecessors?  I would hope you could at least appreciate that fact.",0.0
7082,7082,6138251,…people who denigrate any American's right to protest are nothing more than cretinous unpatriotic boors.,0.7
7083,7083,1083631,"One thing not discussed is the general question of liability when intoxicated.  There was a time when actions when intoxicated were treated as lessening culpability, but no longer.  There was also a time when intoxication put the victim beyond recourse.  Is there now an imbalance?",0.1666666666666666
7084,7084,5538204,"Every time I click on a Kisla story I regret it.  Has this guy ever wrote a single positive word about the organization?  If Millsap had gone to another team, he would have written an article about the Nuggets inability to attract marquee free agents.  It's no secret that The Nuggets have terrible attendence, and overly pessimistic fans.  Could the stream of negative media coverage from the local newspaper be contributing to this? I say yes.",0.0
7085,7085,5450893,"like Kyle said I am shocked that you can get paid $4264 in a few weeks on the computer .
browse around this site>>http://x11.pw/make-money-online",0.0
7086,7086,1081975,Sure Press Sec. Eunuch Spice will set the. record straight on Monday.,0.0
7087,7087,5459075,Would that be Andrew Scheer ?,0.0
7088,7088,5816387,"We should all support freedom of speech. Of course there are limits and if it's hate propaganda it should result in a charge..or if defamatory a lawsuit.
Otherwise a spectrum of opinion is a feature of all healthy democracies.",0.0
7089,7089,5261972,"No need...Trump is doing it all by himself.
Every time he opens his mouth his grave gets deeper.",0.0
7090,7090,580446,Wow. Didn't expect to see this many. Don't know if this many can stay in business. I was thinking maybe 3-5 retail outlets would be sufficient to supply the Anchorage bowl. Either way I wish one would hurry and open.,0.0
7091,7091,5572532,"Trudeau's all talk, no action.  No need to move fast...except for pay off $$ in hush-hush to Khadar before US family can put a claim on it.",0.0
